STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SVIOL	SPROPERTY	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	1	8	1703	31	65	1881503	1786892	4851	2	2	25	0	0	0	0	0	0	0	0	0	0
9999	1	8	1704	31	67	1881503	1786892	20369	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1705	31	69	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1706	31	71	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1707	31	73	1881503	1786892	1957	2	2	91.6667	0	0	0	0	0	0	0	0	0	0
9999	1	8	1708	31	75	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1709	31	77	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1710	31	79	1881503	1786892	61313	3	3	100	0	1	0	0	0	0	0	0	0	0
9999	1	8	1711	31	81	1881503	1786892	9122	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1712	31	83	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1713	31	85	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1714	31	87	1881503	1786892	2872	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1715	31	89	1881503	1786892	10464	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1716	31	91	1881503	1786892	740	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1717	31	93	1881503	1786892	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1718	31	95	1881503	1786892	3653	3	2	66.6667	0	0	0	0	0	0	0	0	0	0
9999	1	8	1719	31	97	1881503	1786892	5134	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1720	31	99	1881503	1786892	6571	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1721	31	101	1881503	1786892	8086	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1722	31	103	1881503	1786892	784	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1723	31	105	1881503	1786892	3678	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1724	31	107	1881503	1786892	8554	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1725	31	109	1881503	1786892	300306	4	4	100	0	3	0	0	0	0	0	2	0	0
9999	1	8	1726	31	111	1881503	1786892	36055	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1727	31	113	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1728	31	115	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1729	31	117	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1730	31	119	1881503	1786892	35417	4	4	99.436	0	0	0	0	0	0	0	0	0	0
9999	1	8	1731	31	121	1881503	1786892	7801	3	3	68.6963	0	0	0	0	0	0	0	0	0	0
9999	1	8	1732	31	123	1881503	1786892	3722	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1733	31	125	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1734	31	127	1881503	1786892	7145	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1735	31	129	1881503	1786892	1908	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1736	31	131	1881503	1786892	7243	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1737	31	133	1881503	1786892	2698	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1738	31	135	1881503	1786892	2910	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1739	31	137	1881503	1786892	9235	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1740	31	139	1881503	1786892	5397	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1741	31	141	1881503	1786892	32618	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1742	31	143	1881503	1786892	5256	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1743	31	145	1881503	1786892	11012	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1744	31	147	1881503	1786892	8084	3	3	51.8555	0	0	0	0	0	0	0	0	0	0
9999	1	8	1745	31	149	1881503	1786892	1388	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1746	31	151	1881503	1786892	14485	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1747	31	153	1881503	1786892	172097	6	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1748	31	155	1881503	1786892	20979	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1749	31	157	1881503	1786892	36047	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1750	31	159	1881503	1786892	14976	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1751	31	161	1881503	1786892	3681	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1752	31	163	1881503	1786892	3101	2	2	91.6667	0	0	0	0	0	0	0	0	0	0
9999	1	8	1753	31	165	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1754	31	167	1881503	1786892	6144	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1755	31	169	1881503	1786892	5190	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1756	31	171	1881503	1786892	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1757	31	173	1881503	1786892	6781	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1758	31	175	1881503	1786892	2070	3	2	75	0	0	0	0	0	0	0	0	0	0
9999	1	8	1759	31	177	1881503	1786892	20242	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1760	31	179	1881503	1786892	3868	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1761	31	181	1881503	1786892	3663	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1762	31	183	1881503	1786892	745	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1763	31	185	1881503	1786892	13965	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1764	31	777	1881503	1786892	0	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1765	32	1	2839099	2834483	24109	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1766	32	3	2839099	2834483	2066423	11	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1767	32	5	2839099	2834483	47584	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1768	32	7	2839099	2834483	53786	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1769	32	9	2839099	2834483	855	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1770	32	11	2839099	2834483	2117	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1771	32	13	2839099	2834483	17722	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1772	32	15	2839099	2834483	6153	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1773	32	17	2839099	2834483	5265	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1774	32	19	2839099	2834483	51918	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1775	32	21	2839099	2834483	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1776	32	23	2839099	2834483	42311	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1777	32	27	2839099	2834483	6977	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1778	32	29	2839099	2834483	3965	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1779	32	31	2839099	2834483	440845	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1780	32	33	2839099	2834483	10155	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1781	32	510	2839099	2834483	54298	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1782	32	777	2839099	2834483	0	16	16	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1783	33	1	1326813	1254669	60270	15	12	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1784	33	3	1326813	1254669	41572	16	11	99.107	0	0	0	0	0	0	0	0	0	0
9999	1	8	1785	33	5	1326813	1254669	59925	17	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1786	33	7	1326813	1254669	31802	11	8	99.7566	0	0	0	0	0	0	0	0	0	0
9999	1	8	1787	33	9	1326813	1254669	85027	27	20	99.6336	0	0	0	0	0	0	0	0	0	0
9999	1	8	1788	33	11	1326813	1254669	393613	30	23	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1789	33	13	1326813	1254669	130988	27	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1790	33	15	1326813	1254669	288139	41	36	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1791	33	17	1326813	1254669	125099	17	14	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1792	33	19	1326813	1254669	38234	14	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1793	34	1	8938175	8938175	276587	22	21	100	2	12	0	0	2	1	0	12	0	0
9999	1	8	1794	34	3	8938175	8938175	931585	76	75	99.9269	8	42	0	0	5	2	1	40	1	0
9999	1	8	1795	34	5	8938175	8938175	451968	36	35	99.9513	4	20	0	0	3	1	1	19	0	0
9999	1	8	1796	34	7	8938175	8938175	513467	43	41	100	4	23	0	0	3	1	1	22	0	0
9999	1	8	1797	34	9	8938175	8938175	95711	17	16	100	1	4	0	0	1	0	0	4	0	0
9999	1	8	1798	34	11	8938175	8938175	157616	7	6	100	1	7	0	0	1	0	0	7	0	0
9999	1	8	1799	34	13	8938175	8938175	792108	32	29	100	7	36	0	0	5	2	1	34	1	0
9999	1	8	1800	34	15	8938175	8938175	291143	29	28	100	2	13	0	0	2	1	0	12	0	0
9999	1	8	1801	34	17	8938175	8938175	667654	18	16	100	6	30	0	0	4	2	1	29	0	0
9999	1	8	1802	34	19	8938175	8938175	126177	19	18	100	1	6	0	0	1	0	0	5	0	0
9999	1	8	1803	34	21	8938175	8938175	371608	19	17	98.0011	3	17	0	0	2	1	1	16	0	0
9999	1	8	1804	34	23	8938175	8938175	834764	32	30	100	7	37	0	0	5	2	1	36	1	0
9999	1	8	1805	34	25	8938175	8938175	630411	54	53	99.5237	5	28	0	0	4	1	1	27	0	0
9999	1	8	1806	34	27	8938175	8938175	501874	43	42	100	4	23	0	0	3	1	1	21	0	0
9999	1	8	1807	34	29	8938175	8938175	585782	37	35	100	5	26	0	0	3	1	1	25	0	0
9999	1	8	1808	34	31	8938175	8938175	507353	22	20	100	4	23	0	0	3	1	1	22	0	0
9999	1	8	1809	34	33	8938175	8938175	65067	12	11	100	1	3	0	0	0	0	0	3	0	0
9999	1	8	1810	34	35	8938175	8938175	332740	24	22	99.8796	3	15	0	0	2	1	0	14	0	0
9999	1	8	1811	34	37	8938175	8938175	145533	16	15	99.3165	1	7	0	0	1	0	0	6	0	0
9999	1	8	1812	34	39	8938175	8938175	551801	27	26	100	5	25	0	0	3	1	1	24	0	0
9999	1	8	1813	34	41	8938175	8938175	107226	17	16	100	1	5	0	0	1	0	0	5	0	0
9999	1	8	1814	34	999	8938175	8938175	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1815	35	1	2085572	2062141	675155	3	4	100	26	315	1	3	7	16	225	59	31	2
9999	1	8	1816	35	3	2085572	2062141	3565	1	1	100	0	2	0	0	0	0	1	0	0	0
9999	1	8	1817	35	5	2085572	2062141	65678	4	4	100	2	31	0	0	1	2	22	6	3	0
9999	1	8	1818	35	6	2085572	2062141	27278	3	3	100	1	13	0	0	0	1	9	2	1	0
9999	1	8	1819	35	7	2085572	2062141	12907	5	5	100	0	6	0	0	0	0	4	1	1	0
9999	1	8	1820	35	9	2085572	2062141	50894	3	3	99.8142	2	24	0	0	0	1	17	4	2	0
9999	1	8	1821	35	11	2085572	2062141	1877	1	1	100	0	1	0	0	0	0	1	0	0	0
9999	1	8	1822	35	13	2085572	2062141	213753	7	7	100	8	100	0	1	2	5	71	19	10	1
9999	1	8	1823	35	15	2085572	2062141	55738	4	4	100	2	26	0	0	1	1	19	5	3	0
9999	1	8	1824	35	17	2085572	2062141	15552	6	5	66.9721	1	7	0	0	0	0	5	1	1	0
9999	1	8	1825	35	19	2085572	2062141	4506	2	2	100	0	2	0	0	0	0	1	0	0	0
9999	1	8	1826	35	21	2085572	2062141	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1827	35	23	2085572	2062141	4595	2	2	100	0	2	0	0	0	0	2	0	0	0
9999	1	8	1828	35	25	2085572	2062141	68782	6	6	100	3	32	0	0	1	2	23	6	3	0
9999	1	8	1829	35	27	2085572	2062141	18538	5	4	100	1	9	0	0	0	0	6	2	1	0
9999	1	8	1830	35	28	2085572	2062141	17703	2	2	100	1	8	0	0	0	0	6	2	1	0
9999	1	8	1831	35	29	2085572	2062141	24488	2	2	100	1	11	0	0	0	1	8	2	1	0
9999	1	8	1832	35	31	2085572	2062141	73526	2	2	100	3	34	0	0	1	2	24	6	3	0
9999	1	8	1833	35	33	2085572	2062141	4650	1	1	100	0	2	0	0	0	0	2	0	0	0
9999	1	8	1834	35	35	2085572	2062141	65084	4	3	100	2	30	0	0	1	2	22	6	3	0
9999	1	8	1835	35	37	2085572	2062141	8549	3	3	100	0	4	0	0	0	0	3	1	0	0
9999	1	8	1836	35	39	2085572	2062141	39913	2	2	100	2	19	0	0	0	1	13	4	2	0
9999	1	8	1837	35	41	2085572	2062141	19895	3	3	62.9505	1	9	0	0	0	0	7	2	1	0
9999	1	8	1838	35	43	2085572	2062141	136595	6	6	100	5	64	0	1	1	3	45	12	6	0
9999	1	8	1839	35	45	2085572	2062141	125309	4	4	100	5	58	0	0	1	3	42	11	6	0
9999	1	8	1840	35	47	2085572	2062141	28269	3	2	100	1	13	0	0	0	1	9	2	1	0
9999	1	8	1841	35	49	2085572	2062141	147809	4	5	100	6	69	0	1	1	3	49	13	7	0
9999	1	8	1842	35	51	2085572	2062141	5248	2	1	100	0	2	0	0	0	0	2	0	0	0
9999	1	8	1843	35	53	2085572	2062141	17480	4	4	100	1	8	0	0	0	0	6	2	1	0
9999	1	8	1844	35	55	2085572	2062141	32988	5	5	100	1	15	0	0	0	1	11	3	2	0
9999	1	8	1845	35	57	2085572	2062141	15521	3	3	100	1	7	0	0	0	0	5	1	1	0
9999	1	8	1846	35	59	2085572	2062141	4319	2	2	100	0	2	0	0	0	0	1	0	0	0
9999	1	8	1847	35	61	2085572	2062141	75977	5	5	100	3	35	0	0	1	2	25	7	4	0
9999	1	8	1848	35	777	2085572	2062141	0	16	16	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1849	36	1	19746227	19723853	308166	21	13	100	0	7	0	0	0	0	1	7	0	0
9999	1	8	1850	36	3	19746227	19723853	47972	16	12	98.3774	0	1	0	0	0	0	0	1	0	0
9999	1	8	1851	36	5	19746227	19723853	1435256	8	1	100	2	35	0	0	1	1	3	31	1	0
9999	1	8	1852	36	7	19746227	19723853	197126	13	10	100	0	5	0	0	0	0	0	4	0	0
9999	1	8	1853	36	9	19746227	19723853	78685	14	10	99.6253	0	2	0	0	0	0	0	2	0	0
9999	1	8	1854	36	11	19746227	19723853	79512	12	6	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1855	36	13	19746227	19723853	132852	17	10	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1856	36	15	19746227	19723853	88535	11	6	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1857	36	17	19746227	19723853	49375	13	9	99.7308	0	1	0	0	0	0	0	1	0	0
9999	1	8	1858	36	19	19746227	19723853	81604	8	5	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1859	36	21	19746227	19723853	60813	15	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1860	36	23	19746227	19723853	48983	8	5	42.231	0	1	0	0	0	0	0	1	0	0
9999	1	8	1861	36	25	19746227	19723853	45527	14	9	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1862	36	27	19746227	19723853	295742	24	14	98.4025	0	7	0	0	0	0	1	6	0	0
9999	1	8	1863	36	29	19746227	19723853	921558	31	23	99.7058	1	22	0	0	0	1	2	20	1	0
9999	1	8	1864	36	31	19746227	19723853	38692	8	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1865	36	33	19746227	19723853	51796	8	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1866	36	35	19746227	19723853	54458	7	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1867	36	37	19746227	19723853	59401	10	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1868	36	39	19746227	19723853	48364	14	9	93.6234	0	1	0	0	0	0	0	1	0	0
9999	1	8	1869	36	41	19746227	19723853	4766	6	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1870	36	43	19746227	19723853	59688	16	8	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1871	36	45	19746227	19723853	117594	18	12	100	0	3	0	0	0	0	0	3	0	0
9999	1	8	1872	36	47	19746227	19723853	2616500	7	1	100	4	63	0	1	1	2	5	57	1	0
9999	1	8	1873	36	49	19746227	19723853	27211	6	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1874	36	51	19746227	19723853	64636	13	9	100	0	2	0	0	0	0	0	1	0	0
9999	1	8	1875	36	53	19746227	19723853	72243	14	8	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1876	36	55	19746227	19723853	752007	19	13	100	1	18	0	0	0	0	1	16	0	0
9999	1	8	1877	36	57	19746227	19723853	49874	12	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1878	36	59	19746227	19723853	1357041	29	22	100	2	33	0	0	1	1	2	30	1	0
9999	1	8	1879	36	61	19746227	19723853	1632965	9	2	100	2	39	0	0	1	1	3	36	1	0
9999	1	8	1880	36	63	19746227	19723853	214023	16	9	100	0	5	0	0	0	0	0	5	0	0
9999	1	8	1881	36	65	19746227	19723853	233634	22	16	99.8106	0	6	0	0	0	0	0	5	0	0
9999	1	8	1882	36	67	19746227	19723853	469355	25	19	100	1	11	0	0	0	0	1	10	0	0
9999	1	8	1883	36	69	19746227	19723853	109535	14	8	98.0782	0	3	0	0	0	0	0	2	0	0
9999	1	8	1884	36	71	19746227	19723853	376716	41	33	100	1	9	0	0	0	0	1	8	0	0
9999	1	8	1885	36	73	19746227	19723853	42149	11	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1886	36	75	19746227	19723853	121109	13	8	99.6765	0	3	0	0	0	0	0	3	0	0
9999	1	8	1887	36	77	19746227	19723853	61644	8	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1888	36	79	19746227	19723853	97791	13	5	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1889	36	81	19746227	19723853	2316893	7	1	100	3	56	0	1	1	2	4	50	1	0
9999	1	8	1890	36	83	19746227	19723853	160303	17	10	100	0	4	0	0	0	0	0	3	0	0
9999	1	8	1891	36	85	19746227	19723853	472324	5	1	100	1	11	0	0	0	0	1	10	0	0
9999	1	8	1892	36	87	19746227	19723853	323543	20	11	100	0	8	0	0	0	0	1	7	0	0
9999	1	8	1893	36	89	19746227	19723853	106676	15	9	100	0	3	0	0	0	0	0	2	0	0
9999	1	8	1894	36	91	19746227	19723853	225201	13	8	100	0	5	0	0	0	0	0	5	0	0
9999	1	8	1895	36	93	19746227	19723853	155678	14	7	100	0	4	0	0	0	0	0	3	0	0
9999	1	8	1896	36	95	19746227	19723853	31691	8	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1897	36	97	19746227	19723853	18529	7	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1898	36	99	19746227	19723853	35503	10	5	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1899	36	101	19746227	19723853	98730	16	11	98.474	0	2	0	0	0	0	0	2	0	0
9999	1	8	1900	36	103	19746227	19723853	1501895	31	23	99.9903	2	36	0	0	1	1	3	33	1	0
9999	1	8	1901	36	105	19746227	19723853	76591	10	6	99.7389	0	2	0	0	0	0	0	2	0	0
9999	1	8	1902	36	107	19746227	19723853	50124	8	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1903	36	109	19746227	19723853	104271	12	9	100	0	3	0	0	0	0	0	2	0	0
9999	1	8	1904	36	111	19746227	19723853	180937	24	16	100	0	4	0	0	0	0	0	4	0	0
9999	1	8	1905	36	113	19746227	19723853	65353	7	4	100	0	2	0	0	0	0	0	1	0	0
9999	1	8	1906	36	115	19746227	19723853	63134	13	8	100	0	2	0	0	0	0	0	1	0	0
9999	1	8	1907	36	117	19746227	19723853	92302	16	10	100	0	2	0	0	0	0	0	2	0	0
9999	1	8	1908	36	119	19746227	19723853	972677	52	42	100	1	23	0	0	0	1	2	21	1	0
9999	1	8	1909	36	121	19746227	19723853	41454	10	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1910	36	123	19746227	19723853	25146	6	3	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	1911	36	777	19746227	19723853	0	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1912	37	1	9943964	9732174	155421	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1913	37	3	9943964	9732174	36922	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1914	37	5	9943964	9732174	10911	5	3	90.7188	0	0	0	0	0	0	0	0	0	0
9999	1	8	1915	37	7	9943964	9732174	21746	7	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1916	37	9	9943964	9732174	27179	6	4	97.5753	0	0	0	0	0	0	0	0	0	0
9999	1	8	1917	37	11	9943964	9732174	17303	8	6	99.5665	0	0	0	0	0	0	0	0	0	0
9999	1	8	1918	37	13	9943964	9732174	46967	10	5	99.7097	0	0	0	0	0	0	0	0	0	0
9999	1	8	1919	37	15	9943964	9732174	20163	6	3	99.6475	0	0	0	0	0	0	0	0	0	0
9999	1	8	1920	37	17	9943964	9732174	34832	8	5	90.1568	0	0	0	0	0	0	0	0	0	0
9999	1	8	1921	37	19	9943964	9732174	114542	15	10	99.909	0	0	0	0	0	0	0	0	0	0
9999	1	8	1922	37	21	9943964	9732174	250078	13	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1923	37	23	9943964	9732174	88297	9	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1924	37	25	9943964	9732174	189622	5	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1925	37	27	9943964	9732174	81910	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1926	37	29	9943964	9732174	10256	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1927	37	31	9943964	9732174	69007	13	10	54.4709	0	0	0	0	0	0	0	0	0	0
9999	1	8	1928	37	33	9943964	9732174	23114	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1929	37	35	9943964	9732174	154882	11	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1930	37	37	9943964	9732174	67746	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1931	37	39	9943964	9732174	27224	5	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1932	37	41	9943964	9732174	14750	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1933	37	43	9943964	9732174	10608	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1934	37	45	9943964	9732174	92405	7	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1935	37	47	9943964	9732174	56267	11	6	99.6992	0	0	0	0	0	0	0	0	0	0
9999	1	8	1936	37	49	9943964	9732174	104404	9	6	99.8391	0	0	0	0	0	0	0	0	0	0
9999	1	8	1937	37	51	9943964	9732174	327983	9	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1938	37	53	9943964	9732174	24638	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1939	37	55	9943964	9732174	35356	10	8	99.242	0	0	0	0	0	0	0	0	0	0
9999	1	8	1940	37	57	9943964	9732174	162240	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1941	37	59	9943964	9732174	40728	5	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1942	37	61	9943964	9732174	59592	9	7	99.0526	0	0	0	0	0	0	0	0	0	0
9999	1	8	1943	37	63	9943964	9732174	293267	8	6	99.7754	0	0	0	0	0	0	0	0	0	0
9999	1	8	1944	37	65	9943964	9732174	53197	8	5	99.7881	0	0	0	0	0	0	0	0	0	0
9999	1	8	1945	37	67	9943964	9732174	364506	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1946	37	69	9943964	9732174	62763	8	7	99.1469	0	0	0	0	0	0	0	0	0	0
9999	1	8	1947	37	71	9943964	9732174	199048	15	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1948	37	73	9943964	9732174	0	4	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1949	37	75	9943964	9732174	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1950	37	77	9943964	9732174	58553	7	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1951	37	79	9943964	9732174	21240	4	2	7.5047	0	0	0	0	0	0	0	0	0	0
9999	1	8	1952	37	81	9943964	9732174	512014	9	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1953	37	83	9943964	9732174	52646	9	6	98.4374	0	0	0	0	0	0	0	0	0	0
9999	1	8	1954	37	85	9943964	9732174	127665	9	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1955	37	87	9943964	9732174	58133	7	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1956	37	89	9943964	9732174	110420	6	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1957	37	91	9943964	9732174	23679	6	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1958	37	93	9943964	9732174	52444	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1959	37	95	9943964	9732174	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1960	37	97	9943964	9732174	166063	7	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1961	37	99	9943964	9732174	41149	5	4	84.3909	0	0	0	0	0	0	0	0	0	0
9999	1	8	1962	37	101	9943964	9732174	174153	13	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1963	37	103	9943964	9732174	1026	4	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1964	37	105	9943964	9732174	59734	5	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1965	37	107	9943964	9732174	58174	5	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1966	37	109	9943964	9732174	80248	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1967	37	111	9943964	9732174	44118	6	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1968	37	113	9943964	9732174	33908	5	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1969	37	115	9943964	9732174	19684	6	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1970	37	117	9943964	9732174	23563	5	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	1971	37	119	9943964	9732174	1010839	14	9	100	0	0	0	0	0	0	0	0	0	0
