STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	1	1	1381	27	109	150674	3	0	100	3707	1070	137	933	0	15	29	93	76	831	23	3	473	27	86	0	29	71	25	26	29	449	183	20	116	0	47	266	13	186	4	63	1	0	1	0	5	607	112	0	254	0	443	0	0	0
9999	1	1	1382	27	111	57686	2	1	100	1311	234	44	190	2	5	7	30	18	161	9	2	199	10	27	0	8	32	15	1	10	146	71	0	40	0	31	75	3	43	2	27	0	0	0	0	4	155	147	0	100	0	223	0	0	0
9999	1	1	1383	27	113	14184	3	0	100	623	119	13	106	0	6	1	6	9	92	5	0	39	13	15	0	4	9	3	1	4	44	13	0	5	0	8	31	6	12	0	13	0	0	0	0	6	229	60	0	24	0	51	0	0	2
9999	1	1	1384	27	115	28999	1	0	100	1175	301	56	245	0	5	6	45	58	155	31	1	221	20	26	0	19	36	6	1	18	116	43	1	17	5	20	73	2	18	1	52	0	0	0	0	6	88	23	0	62	0	232	0	0	0
9999	1	1	1385	27	117	9208	1	0	100	138	10	3	7	0	0	2	1	3	4	0	0	33	0	0	0	0	0	0	0	1	28	24	0	10	0	14	4	0	4	0	0	0	0	0	0	0	28	23	0	10	0	5	0	0	0
9999	1	1	1386	27	119	31598	3	0	100	1025	98	22	76	0	0	0	22	20	54	2	0	110	5	2	0	5	26	9	0	2	172	84	2	48	3	31	88	9	38	9	32	0	0	0	0	1	125	83	0	94	0	277	0	0	16
9999	1	1	1387	27	121	10940	3	0	88.4095	138	17	9	8	0	4	0	5	3	5	0	0	31	0	3	0	1	3	0	1	5	8	3	0	2	0	1	5	0	3	0	2	0	0	0	0	0	21	11	0	6	0	31	0	0	0
9999	1	1	1388	27	123	528925	18	1	100	16747	4302	869	3433	12	38	202	617	262	2859	299	13	1387	53	362	0	188	253	333	49	119	1459	215	3	183	5	24	1244	202	496	371	175	10	5	2	3	339	2571	576	1	761	69	3876	0	38	1
9999	1	1	1389	27	125	4059	1	0	100	78	9	1	8	0	0	0	1	3	4	1	0	9	1	23	0	0	2	1	1	0	5	4	0	1	0	3	1	0	0	1	0	0	0	0	0	0	9	3	0	3	0	12	0	0	0
9999	1	1	1390	27	127	15698	2	0	100	319	55	11	44	0	4	0	7	1	42	1	0	46	1	13	0	2	5	3	0	4	34	18	5	8	0	5	16	4	10	1	1	0	0	0	0	0	39	37	0	32	0	48	0	0	0
9999	1	1	1391	27	129	15066	2	0	100	222	17	7	10	0	1	0	6	2	4	4	0	26	10	3	0	3	1	0	0	5	15	11	0	5	0	6	4	0	1	1	2	0	0	0	0	2	68	26	0	17	0	29	0	0	0
9999	1	1	1392	27	131	66532	3	1	100	1234	271	51	220	0	2	8	41	21	184	11	4	183	10	14	0	20	34	8	0	18	178	123	2	87	2	32	55	4	45	4	2	0	0	0	0	10	156	80	0	86	0	163	0	0	3
9999	1	1	1393	27	133	9501	1	0	100	60	18	13	5	0	0	0	13	0	4	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	30	4	0	2	0	2	0	0	0
9999	1	1	1394	27	135	15535	3	0	100	150	3	2	1	0	0	0	2	1	0	0	0	19	0	0	0	0	1	0	0	0	4	2	0	1	0	1	2	0	2	0	0	0	0	0	0	1	75	0	0	17	0	30	0	0	0
9999	1	1	1395	27	137	200947	16	0	98.1662	8141	1901	325	1576	8	15	48	254	172	1329	70	5	794	34	112	0	46	201	52	3	56	927	478	105	199	11	163	449	35	197	64	153	2	0	1	1	13	957	975	0	1017	0	1051	0	0	0
9999	1	1	1396	27	139	142268	7	1	100	3589	490	69	421	0	10	14	45	47	365	9	0	272	16	44	5	38	51	26	2	28	747	217	0	156	1	60	530	63	290	39	138	4	0	0	4	4	566	426	0	217	0	653	0	0	0
9999	1	1	1397	27	141	83680	4	1	100	1669	178	36	142	0	5	5	26	10	127	4	1	177	6	30	3	21	33	16	0	15	354	215	0	153	10	52	139	4	120	7	8	0	0	0	0	1	275	163	0	77	0	263	0	3	54
9999	1	1	1398	27	143	15056	2	0	84.9429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	1399	27	145	168490	14	1	100	6718	1694	194	1500	2	21	22	149	87	1377	31	5	675	104	143	1	82	139	47	20	35	722	371	4	270	9	88	351	8	252	8	83	1	0	1	0	7	994	702	0	490	0	745	0	0	117
9999	1	1	1400	27	147	36511	3	0	100	694	178	18	160	0	0	2	16	15	137	8	0	113	2	4	0	2	6	4	0	10	104	84	3	46	2	33	20	2	17	1	0	0	0	0	0	3	128	34	0	33	0	73	0	0	0
9999	1	1	1401	27	149	9757	3	0	100	204	23	9	14	0	3	2	4	6	8	0	0	13	1	2	0	0	3	3	0	3	22	8	1	7	0	0	14	0	7	5	2	0	0	0	0	0	28	55	0	24	0	27	0	0	0
9999	1	1	1402	27	151	9510	3	0	100	134	19	6	13	0	0	0	6	7	6	0	0	26	1	0	0	2	1	0	0	0	16	3	0	1	0	2	13	0	7	0	6	0	0	0	0	0	33	19	0	8	0	9	0	0	0
9999	1	1	1403	27	153	25009	3	1	100	347	26	4	22	0	0	0	4	2	15	5	0	31	2	4	0	6	15	3	0	2	81	28	0	25	0	3	53	0	18	0	35	0	0	0	0	0	55	35	0	40	0	47	0	0	0
9999	1	1	1404	27	155	3427	2	0	100	12	4	1	3	0	0	0	1	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
9999	1	1	1405	27	157	22172	4	1	100	301	48	18	30	0	2	2	14	8	21	1	0	36	2	3	0	2	2	1	0	2	73	30	0	18	0	12	43	1	25	0	17	0	0	0	0	0	71	20	0	9	0	32	0	0	0
9999	1	1	1406	27	159	13028	2	1	100	253	29	8	21	0	2	0	6	5	13	2	1	41	0	11	0	2	4	2	0	2	14	8	0	2	0	6	6	0	2	2	2	0	0	0	0	0	31	37	0	37	0	43	0	0	0
9999	1	1	1407	27	161	19120	4	0	100	340	57	11	46	0	2	1	8	11	34	0	1	31	5	3	0	1	10	4	0	3	51	28	0	15	0	13	23	0	16	1	6	0	0	0	0	2	56	40	0	32	0	45	0	0	0
9999	1	1	1408	27	163	248564	10	0	100	5635	1398	119	1279	2	19	18	80	67	1184	27	1	501	20	122	0	61	94	40	2	48	942	413	0	272	0	141	529	13	454	3	59	1	0	0	1	14	756	501	0	399	0	731	0	0	5
9999	1	1	1409	27	165	11135	2	0	100	276	47	13	34	0	6	0	7	9	21	4	0	51	5	10	0	1	6	3	0	3	25	9	1	5	0	3	16	0	13	0	3	0	0	0	0	0	19	18	0	44	0	44	0	0	0
9999	1	1	1410	27	167	6563	2	0	100	225	14	4	10	0	0	0	4	2	7	1	0	22	0	0	0	1	4	1	0	1	29	16	0	15	0	1	13	0	11	0	2	0	0	0	0	0	54	44	0	11	0	44	0	0	0
9999	1	1	1411	27	169	51275	5	0	100	601	72	32	40	0	6	3	23	19	17	4	0	76	6	9	0	3	7	3	7	8	113	63	2	9	1	51	50	9	4	5	32	0	0	0	0	2	180	1	0	4	0	110	0	0	0
9999	1	1	1412	27	171	129471	3	0	100	2595	460	79	381	1	15	9	54	22	342	16	1	215	17	52	0	39	55	17	2	27	423	198	0	132	3	63	226	11	157	15	43	1	0	1	0	12	298	250	0	283	0	365	0	0	79
9999	1	1	1413	27	173	10904	3	1	100	173	17	7	10	0	1	0	6	1	8	1	0	23	1	1	0	1	4	0	1	2	15	9	0	5	0	4	6	0	1	0	5	0	0	0	0	1	43	22	0	24	0	18	0	0	0
9999	1	1	1414	27	777	0	8	0	100	62	10	5	5	0	0	1	4	1	1	3	0	12	0	0	0	0	1	3	0	0	14	5	0	4	0	1	9	5	1	0	3	0	0	0	0	2	0	0	0	4	0	16	0	0	0
9999	1	1	1415	28	1	31937	2	0	91.394	2064	520	63	456	7	2	14	40	27	426	3	0	171	34	78	10	5	12	19	0	2	117	57	14	25	7	10	60	20	29	3	8	0	0	0	0	8	35	1	33	245	1	773	0	0	0
9999	1	1	1416	28	3	37333	2	0	0	1896	265	43	223	3	2	10	27	43	172	6	1	160	13	26	12	11	16	17	2	6	208	29	8	10	6	4	179	19	95	27	38	2	0	0	2	47	218	28	92	116	2	638	9	3	4
9999	1	1	1417	28	5	12834	2	0	0	439	48	11	37	1	1	3	7	14	21	2	0	32	3	5	2	2	3	4	0	2	51	10	2	4	2	1	41	4	22	7	7	1	0	0	1	16	59	5	14	31	0	153	4	0	1
9999	1	1	1418	28	7	19238	2	0	0	956	133	22	111	2	1	5	14	22	85	3	1	80	7	13	6	5	8	9	1	3	105	15	4	5	3	2	90	10	48	14	19	1	0	0	1	24	111	14	46	59	1	322	5	1	2
9999	1	1	1419	28	9	8529	1	0	0	214	17	3	14	0	0	0	2	4	8	1	0	31	1	1	1	2	2	2	0	1	36	6	1	2	1	1	31	4	16	6	6	0	0	0	0	4	44	1	8	14	0	49	0	0	0
9999	1	1	1420	28	11	34007	6	0	0	2044	307	45	262	3	2	10	29	39	214	7	1	180	14	29	13	12	17	19	3	5	220	26	8	9	5	4	194	20	102	28	43	2	0	0	2	43	223	33	110	119	2	679	6	4	5
9999	1	1	1421	28	13	14666	3	0	0	633	81	15	67	1	1	3	9	16	47	2	1	51	5	8	4	4	5	6	1	3	71	12	3	4	3	2	60	6	32	9	12	1	0	0	1	18	77	8	27	41	1	216	4	1	1
9999	1	1	1422	28	15	10323	2	0	0	354	39	9	30	1	1	2	5	11	17	1	0	26	3	4	2	2	3	3	0	2	41	8	2	3	2	1	33	4	18	6	6	1	0	0	1	13	48	4	11	25	0	124	4	0	1
9999	1	1	1423	28	17	17273	3	0	0	839	115	19	96	1	1	4	12	20	73	3	1	70	6	11	5	5	7	8	1	3	93	13	4	5	3	2	79	8	42	12	17	1	0	0	1	22	98	12	39	52	1	283	4	1	2
9999	1	1	1424	28	19	8319	2	0	100	129	11	1	10	0	0	0	1	4	6	0	0	16	1	2	1	0	0	0	0	0	9	0	0	0	0	0	9	1	8	0	0	0	0	0	0	11	15	11	7	6	1	38	0	0	0
9999	1	1	1425	28	21	9170	2	0	84.253	587	70	26	44	4	2	10	11	4	40	0	0	95	6	8	2	6	1	9	0	0	34	13	3	9	0	0	21	5	12	1	3	0	0	0	0	14	121	2	19	38	0	161	0	0	0
9999	1	1	1426	28	23	16319	3	0	0	667	83	16	67	1	1	4	10	18	46	2	1	52	5	9	4	4	5	6	0	3	76	13	3	5	3	2	63	7	34	10	12	1	0	0	1	20	83	8	27	44	0	229	5	1	1
9999	1	1	1427	28	25	20352	2	0	81.2672	338	45	11	34	2	0	0	9	10	22	3	0	63	0	3	0	0	2	3	0	2	38	0	0	0	0	0	38	3	0	0	35	13	0	0	13	16	34	0	19	32	0	69	0	0	0
9999	1	1	1428	28	27	24932	3	0	0	1659	253	36	217	2	2	8	24	30	181	5	1	150	11	24	11	9	14	17	2	3	177	19	6	6	4	3	158	16	84	22	35	2	0	0	2	32	174	31	93	105	2	538	3	3	4
9999	1	1	1429	28	29	28771	3	0	14.4011	1193	158	24	134	1	1	5	17	24	106	4	0	156	6	12	7	12	7	18	1	5	160	18	4	7	4	3	141	21	82	17	21	0	0	0	0	73	148	10	38	81	0	297	0	1	2
9999	1	1	1430	28	31	19362	3	0	0	770	94	18	76	2	1	4	11	22	51	3	1	60	6	10	4	4	6	7	0	3	88	15	4	6	3	2	72	8	39	12	14	1	0	0	1	24	97	10	30	51	1	265	6	1	2
9999	1	1	1431	28	33	169738	5	0	66.8996	8479	1278	153	1125	10	3	45	94	122	975	22	7	932	48	49	68	51	54	62	24	23	731	52	8	13	14	17	678	31	446	118	84	1	0	0	1	119	1296	74	390	488	4	2701	0	16	70
9999	1	1	1432	28	35	82861	3	1	13.1521	4691	723	91	631	5	5	21	60	83	530	16	3	455	26	61	30	29	39	41	7	8	547	56	16	21	10	10	490	49	261	66	114	4	0	0	4	73	543	78	271	276	5	1450	1	9	12
9999	1	1	1433	28	37	7878	2	0	0	265	28	7	22	1	0	2	4	9	12	1	0	19	2	3	1	1	2	2	0	2	31	6	1	2	1	1	25	3	14	4	4	0	0	0	0	10	36	3	8	19	0	93	3	0	0
9999	1	1	1434	28	39	23264	2	0	87.0186	1238	80	24	56	1	0	6	16	15	40	2	0	43	5	6	2	1	8	2	0	6	58	7	4	3	0	0	50	6	23	7	14	0	0	0	0	10	87	20	20	37	0	851	0	1	2
9999	1	1	1435	28	41	14191	3	0	96.9699	1005	80	13	67	0	2	0	10	23	39	4	1	26	3	15	0	1	0	6	0	0	98	19	5	5	7	2	78	7	35	23	13	0	0	0	0	54	46	15	15	26	1	618	0	0	0
9999	1	1	1436	28	43	21529	2	0	40.0297	1309	211	40	171	1	3	5	31	28	137	4	3	132	9	20	8	8	9	12	2	3	122	18	8	5	4	2	105	10	54	16	24	1	0	0	1	34	126	19	78	74	1	432	0	2	5
9999	1	1	1437	28	45	45919	3	0	61.382	2643	340	49	291	1	4	7	37	59	225	6	1	355	11	32	11	27	12	17	2	13	358	43	12	11	17	3	315	51	120	93	50	2	0	0	1	61	351	27	128	118	2	767	0	3	4
9999	1	1	1438	28	47	198554	7	0	100	14096	2249	197	2052	7	20	70	100	206	1800	40	6	1389	75	364	80	68	149	150	54	17	1809	242	84	58	31	69	1562	216	759	194	393	2	0	0	0	226	1598	59	1399	834	72	3432	0	66	4
9999	1	1	1439	28	49	245109	12	1	87.9897	14424	2066	240	1825	33	13	87	107	254	1477	70	25	748	69	186	53	218	165	260	4	42	1752	78	12	39	20	7	1674	198	1045	246	184	9	0	0	8	1833	1123	44	500	721	24	4592	0	5	8
9999	1	1	1440	28	51	18245	5	0	0	925	129	21	109	1	1	5	13	21	84	3	1	78	6	13	6	5	8	9	1	3	102	14	4	5	3	2	87	9	47	13	19	1	0	0	1	23	107	14	45	56	1	311	4	1	2
9999	1	1	1441	28	53	8814	2	0	0	376	48	9	39	1	1	2	6	10	28	1	0	30	3	5	2	2	3	3	0	2	42	7	2	3	2	1	35	4	19	6	7	1	0	0	1	11	46	5	16	24	0	128	3	0	1
9999	1	1	1442	28	55	1393	1	0	0	43	4	1	3	0	0	0	1	2	1	0	0	3	0	0	0	0	0	0	0	0	5	1	0	0	0	0	4	0	2	1	1	0	0	0	0	2	6	0	1	3	0	15	1	0	0
9999	1	1	1443	28	57	23422	3	0	100	1093	82	17	65	0	2	2	13	19	44	2	0	125	2	12	4	0	8	2	0	0	117	13	0	5	3	5	104	5	66	10	23	0	0	0	0	12	137	28	70	34	0	428	32	0	0
9999	1	1	1444	28	59	140515	6	0	90.2658	5823	1021	97	924	5	13	14	64	92	799	28	6	583	31	99	27	39	70	39	3	1	872	29	7	10	6	7	843	69	330	178	265	5	0	0	5	44	626	34	433	372	2	1502	0	13	8
9999	1	1	1445	28	61	16330	3	0	0	620	73	15	58	1	1	4	9	18	37	2	1	47	5	8	4	3	5	6	0	3	71	13	3	5	3	2	58	6	32	9	11	1	0	0	1	20	80	7	23	42	0	214	5	0	1
9999	1	1	1446	28	63	7600	2	0	71.9342	201	74	34	40	0	2	1	31	5	32	1	1	29	1	2	1	1	1	1	0	0	14	1	0	0	0	0	13	1	7	2	3	0	0	0	0	2	13	2	8	7	0	43	0	0	0
9999	1	1	1447	28	65	11811	1	0	0	360	35	9	26	1	1	2	6	13	11	2	0	25	3	4	2	2	3	3	0	2	43	9	2	4	2	1	34	4	19	6	6	1	0	0	1	15	51	3	9	27	0	128	4	0	1
9999	1	1	1448	28	67	69168	4	0	81.4779	3831	434	64	370	8	2	11	43	36	327	5	1	391	12	81	20	8	27	48	6	2	598	84	12	37	17	19	514	54	339	67	54	6	0	0	6	8	417	116	315	265	8	1067	0	1	1
9999	1	1	1449	28	69	10241	3	0	89.1807	268	51	11	40	0	0	3	7	11	26	2	0	32	1	2	1	1	2	1	0	0	29	1	0	0	0	0	29	5	17	3	3	0	0	0	0	35	24	2	12	14	0	61	0	0	0
9999	1	1	1450	28	71	52266	3	0	40.8908	2372	290	52	238	2	8	14	27	46	182	9	1	145	19	32	11	7	16	11	0	11	203	34	5	14	6	8	169	13	107	15	34	2	0	0	2	38	388	99	343	111	0	635	12	0	2
9999	1	1	1451	28	73	54086	2	0	95.7179	551	57	10	47	0	0	3	7	15	28	4	0	37	1	4	1	5	2	5	0	0	87	22	2	6	6	7	65	5	27	15	17	0	0	0	0	14	182	18	24	27	0	84	0	0	2
9999	1	1	1452	28	75	80161	2	0	100	3367	712	101	611	18	1	38	44	90	497	20	4	367	30	20	32	23	24	74	1	3	212	0	0	0	0	0	212	19	136	6	51	13	0	0	13	1	608	0	106	188	2	949	2	0	0
9999	1	1	1453	28	77	12407	1	0	0	379	37	10	27	1	1	2	6	14	12	2	0	26	3	4	2	2	3	3	0	2	45	10	2	4	2	1	35	4	19	6	6	1	0	0	1	15	54	3	10	28	0	134	5	0	1
9999	1	1	1454	28	79	23270	2	0	21.4396	933	64	19	45	1	1	3	14	20	21	3	1	43	7	7	4	3	4	5	0	4	134	16	3	7	3	2	118	8	84	13	14	1	0	0	1	66	202	42	57	86	0	198	7	0	1
9999	1	1	1455	28	81	84440	5	0	44.6139	4441	690	85	605	4	7	18	56	106	476	19	4	382	26	67	50	24	33	36	7	10	562	40	13	15	6	6	522	42	333	58	89	4	0	0	4	83	381	70	239	421	8	1322	1	8	17
9999	1	1	1456	28	83	31399	3	0	46.1355	2073	398	14	384	1	1	3	9	17	350	11	5	364	5	18	12	12	36	11	0	3	155	52	3	34	3	12	103	6	39	9	49	4	0	0	4	22	192	8	59	185	0	583	5	0	1
9999	1	1	1457	28	85	34759	2	0	58.662	1440	210	35	175	2	4	6	23	28	142	4	1	137	13	21	7	8	9	13	2	1	158	19	9	5	4	2	139	10	79	13	37	1	0	0	1	16	120	24	71	78	1	544	0	2	3
9999	1	1	1458	28	87	59891	2	0	0	3016	421	68	353	5	4	16	43	68	272	10	2	254	21	42	19	17	25	28	3	10	332	47	13	17	10	7	285	30	152	42	61	4	0	0	4	75	348	45	146	185	3	1015	14	4	7
9999	1	1	1459	28	89	100928	5	0	78.0106	6968	990	123	867	6	13	25	79	76	776	14	1	346	52	101	56	48	27	42	19	1	1098	155	42	90	5	18	943	44	524	39	336	15	0	0	15	26	877	54	222	235	1	2752	0	2	3
9999	1	1	1460	28	91	25939	2	0	89.7773	434	102	42	60	2	0	3	37	20	35	4	1	17	0	1	0	0	2	6	0	3	11	3	2	1	0	0	8	0	2	0	6	0	0	0	0	5	202	0	6	17	0	62	0	0	0
9999	1	1	1461	28	93	36342	3	0	24.2667	1380	252	79	173	4	5	15	54	33	135	6	0	165	2	12	4	8	14	7	1	6	149	28	5	9	5	9	121	14	64	18	25	1	0	0	1	18	175	6	48	90	0	416	5	1	0
9999	1	1	1462	28	95	35891	3	0	34.9809	1762	248	34	214	2	1	5	26	50	157	4	4	172	11	20	7	8	21	15	0	17	158	30	6	15	6	3	128	12	74	15	28	1	0	0	1	58	180	39	89	144	0	557	14	4	1
9999	1	1	1463	28	97	10457	2	0	0	557	80	12	67	1	1	3	8	12	53	2	0	48	4	8	4	3	5	5	1	2	61	8	2	3	2	1	53	6	28	8	11	1	0	0	1	13	63	9	28	34	1	187	2	1	1
9999	1	1	1464	28	99	29440	2	0	25.2106	1890	285	37	248	5	2	7	23	47	195	4	2	131	16	14	10	4	6	8	0	4	254	19	4	8	4	2	236	30	131	65	10	1	0	0	1	49	233	27	175	152	2	507	8	0	1
9999	1	1	1465	28	101	21670	3	0	0	921	117	22	96	2	1	5	14	24	67	3	1	73	7	12	5	5	7	8	1	4	104	17	4	6	4	2	87	9	47	14	17	1	0	0	1	27	113	12	39	60	1	315	6	1	2
9999	1	1	1466	28	103	10978	2	0	0	468	60	11	49	1	1	3	7	12	34	2	0	37	3	6	3	3	4	4	0	2	53	9	2	3	2	1	44	5	24	7	9	1	0	0	1	14	57	6	20	30	0	160	3	0	1
9999	1	1	1467	28	105	49342	3	0	100	2175	259	76	183	9	0	17	50	63	105	14	1	60	50	67	15	15	32	25	0	23	335	54	5	29	12	8	281	24	193	56	8	1	0	1	0	108	508	136	125	125	0	291	0	0	0
9999	1	1	1468	28	107	34488	4	0	93.8413	1148	215	11	205	2	0	1	7	25	179	2	0	93	3	23	13	7	17	15	0	2	228	54	27	21	0	5	174	60	99	6	10	0	0	0	0	22	63	8	47	129	0	260	0	0	1
9999	1	1	1469	28	109	54839	3	0	24.7871	3101	360	72	288	3	4	21	44	79	192	12	4	268	17	37	15	22	39	28	0	8	457	76	13	34	17	12	381	17	225	55	85	23	0	0	23	57	294	105	116	161	0	1053	15	0	24
9999	1	1	1470	28	111	12103	2	0	0	339	31	6	26	1	0	1	4	6	18	2	0	46	1	2	1	3	3	3	0	1	54	8	1	3	2	2	46	5	24	8	9	0	0	0	0	6	65	2	14	22	0	83	0	0	0
9999	1	1	1471	28	113	39870	4	0	36.15	2252	474	41	433	2	2	11	25	77	350	6	1	256	14	20	19	16	7	15	0	5	240	33	7	13	8	6	207	26	148	16	17	6	0	0	6	32	218	53	73	150	0	616	9	17	10
9999	1	1	1472	28	115	31104	1	0	0	949	92	24	68	2	1	6	15	34	29	4	1	65	8	11	5	5	7	9	0	6	113	25	5	10	6	3	89	10	49	15	15	2	0	0	2	38	134	8	25	70	0	336	12	0	2
9999	1	1	1473	28	117	26827	4	0	0	1448	206	32	174	2	2	7	21	31	138	5	1	134	10	20	9	8	13	13	2	4	157	22	6	8	4	3	135	14	72	20	29	2	0	0	2	34	162	22	72	87	1	480	6	2	3
9999	1	1	1474	28	119	7521	2	0	0	312	39	7	32	1	0	2	5	8	22	1	0	25	2	4	2	2	3	3	0	1	35	6	1	2	1	1	29	3	16	5	6	0	0	0	0	9	39	4	13	20	0	107	2	0	1
9999	1	1	1475	28	121	147820	7	0	72.0824	5837	886	96	790	4	5	19	68	126	633	28	3	438	37	72	72	64	43	42	21	10	1010	68	17	20	22	10	942	41	377	120	403	4	0	0	4	154	611	114	276	271	4	1695	1	6	7
9999	1	1	1476	28	123	28236	3	0	67.506	1877	223	36	187	8	1	5	23	31	148	5	2	114	7	13	7	10	27	25	1	10	204	28	6	4	17	1	176	15	63	33	65	1	0	0	1	80	175	37	91	172	1	591	85	2	2
9999	1	1	1477	28	125	4662	2	0	0	248	35	6	30	0	0	1	4	5	24	1	0	21	2	3	2	1	2	2	0	1	27	4	1	1	1	1	23	2	12	3	5	0	0	0	0	6	28	4	12	15	0	83	1	0	1
9999	1	1	1478	28	127	27474	3	0	72.201	1841	167	23	145	3	0	3	17	5	138	1	0	67	3	16	5	13	4	7	2	3	307	35	7	3	22	3	272	32	74	121	45	0	0	0	0	48	621	81	34	95	0	365	0	0	1
9999	1	1	1479	28	129	16153	1	0	0	493	48	13	35	1	1	3	8	18	15	2	1	34	4	6	3	3	4	5	0	3	59	13	3	5	3	2	46	5	25	8	8	1	0	0	1	20	70	4	13	36	0	175	6	0	1
9999	1	1	1480	28	131	18030	2	0	97.9007	650	76	25	51	0	1	12	12	24	21	3	2	103	4	8	1	7	3	15	0	11	107	50	5	15	15	15	57	14	20	16	7	0	0	0	0	13	96	4	6	17	1	175	0	0	3
9999	1	1	1481	28	133	27714	7	0	36.7143	2174	524	74	451	3	1	11	58	57	386	4	3	223	19	21	11	8	41	18	1	5	142	24	6	11	3	4	119	11	64	16	29	2	0	0	2	143	152	36	54	190	1	575	3	2	2
9999	1	1	1482	28	135	15003	2	0	0	565	66	14	53	1	1	3	8	17	33	2	1	43	4	7	3	3	5	5	0	3	65	12	3	5	3	2	53	6	29	9	10	1	0	0	1	19	73	7	21	38	0	195	5	0	1
9999	1	1	1483	28	137	28193	3	0	0	1245	165	23	142	2	1	5	16	21	115	5	1	139	6	14	7	10	11	11	2	3	160	19	4	7	4	4	141	16	73	22	30	1	0	0	1	21	174	16	65	73	1	362	0	2	2
9999	1	1	1484	28	139	22037	2	0	25.2167	747	86	12	74	0	0	2	9	9	63	1	0	47	3	7	3	3	4	4	1	4	60	4	2	1	1	1	56	4	28	15	10	0	0	0	0	13	98	11	57	32	1	310	3	1	1
9999	1	1	1485	28	141	19494	2	0	100	293	23	0	23	0	0	0	0	11	11	1	0	2	0	0	0	0	0	0	0	1	22	10	0	6	4	0	11	1	5	5	0	0	0	0	0	74	76	2	64	1	0	28	0	0	0
9999	1	1	1486	28	143	10501	1	0	100	1488	78	23	55	4	1	3	15	9	43	3	0	252	11	9	3	3	23	9	2	1	112	5	4	1	0	0	107	8	99	0	0	0	0	0	0	6	323	0	19	97	0	540	0	0	0
9999	1	1	1487	28	145	27879	2	0	0	1286	172	30	142	2	2	7	19	31	105	5	1	105	9	17	8	7	11	12	1	5	143	22	6	8	5	3	121	13	65	19	25	2	0	0	2	35	153	18	58	81	1	436	7	2	3
9999	1	1	1488	28	147	14802	2	0	0	530	60	13	47	1	1	3	8	16	28	2	1	39	4	7	3	3	4	5	0	3	61	12	3	5	3	2	50	5	27	8	9	1	0	0	1	18	70	6	18	37	0	184	5	0	1
9999	1	1	1489	28	149	48025	2	0	100	6233	655	212	443	4	6	27	175	115	303	21	4	695	43	41	28	30	61	76	1	10	212	93	81	5	7	0	119	82	19	15	3	4	0	0	4	231	196	195	4	106	0	3627	0	15	3
9999	1	1	1490	28	151	49296	4	0	94.7197	3946	500	132	367	3	9	23	97	89	238	35	5	542	19	40	20	36	28	50	6	8	58	8	3	3	2	0	50	9	26	9	6	0	0	0	0	43	83	27	213	275	0	1947	0	0	49
9999	1	1	1491	28	153	20463	2	0	0	876	112	20	92	2	1	5	13	23	65	3	1	70	6	12	5	5	7	8	1	4	99	16	4	6	4	2	82	9	44	13	16	1	0	0	1	26	107	12	37	57	1	299	6	1	2
9999	1	1	1492	28	155	9904	2	0	0	410	51	10	42	1	1	2	6	11	29	2	0	32	3	5	2	2	3	4	0	2	46	8	2	3	2	1	39	4	21	6	8	1	0	0	1	12	51	5	17	27	0	140	3	0	1
9999	1	1	1493	28	157	9259	1	0	0	283	27	7	20	1	0	2	4	10	9	1	0	19	2	3	1	2	2	3	0	2	34	7	2	3	2	1	26	3	15	5	4	0	0	0	0	11	40	2	7	21	0	100	3	0	0
9999	1	1	1494	28	159	18669	2	0	50.7995	445	37	8	29	1	0	4	3	24	5	0	0	40	1	0	1	28	0	1	0	0	48	36	0	36	0	0	12	2	10	0	0	0	0	0	0	0	105	3	10	53	0	118	0	0	0
9999	1	1	1495	28	161	12293	2	0	0	544	71	13	58	1	1	3	8	14	42	2	0	44	4	7	3	3	4	5	0	2	61	10	3	4	2	1	51	5	28	8	10	1	0	0	1	15	66	7	24	35	0	185	3	1	1
9999	1	1	1496	28	163	27807	2	0	0	1338	185	26	159	2	1	5	17	22	132	5	1	145	7	16	8	10	12	12	2	3	166	19	5	6	4	4	147	16	76	23	32	1	0	0	1	23	178	18	72	78	1	397	0	2	3
